"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"23","1552618_at","STX6","10228","syntaxin 6",0.225194914295399,8.3257410418911,1.69429633147125,0.11622735109512,0.204920759477978,-5.78237520717285
"24","1552620_at","SPRR4","163778","small proline rich protein 4",0.638481751571692,6.75926636527651,3.23843334854452,0.00718921830160818,0.0256183636719156,-3.1249745666387
"25","1552630_a_at","SRCAP","10847","Snf2 related CREBBP activator protein",0.274318344318825,4.28550820930772,1.19438930756842,0.255618217794769,0.377353969167121,-6.44134049854177
"26","1552633_at","ZNF101","94039","zinc finger protein 101",-0.485369766758222,8.22028984640448,-1.74225259355035,0.107254541299887,0.192600147828908,-5.71133885334518
"27","1552657_a_at","TXNDC2","84203","thioredoxin domain containing 2",0.632019794579027,4.13715067634053,2.98638499562182,0.0114576720557365,0.0361201995448359,-3.58846836111767
"28","1552680_a_at","KNL1","57082","kinetochore scaffold 1",-1.967553260572,8.26679157900825,-5.60357460856021,0.000119681103419294,0.0018813422051519,1.06149516823682
"29","1552701_a_at","CARD16","114769","caspase recruitment domain family member 16",0.294230841683444,7.66174378600856,2.61757237209746,0.0226377708773733,0.0592120045589544,-4.25608832322806
"30","1552727_s_at","ADAMTS17","170691","ADAM metallopeptidase with thrombospondin type 1 motif 17",-0.932371435702902,5.64890451114843,-4.55590997956632,0.000675590752860464,0.00498396336101448,-0.723541500818071
"31","1552736_a_at","NETO1","81832","neuropilin and tolloid like 1",0.0738440343760329,5.55055536089973,0.267912947623267,0.793359302947578,0.859436960382075,-7.1285630748114
"32","1552749_a_at","KLC3","147700","kinesin light chain 3",0.150605347780306,6.3834210394248,0.863934949658036,0.404722179968565,0.529074642518491,-6.77709188516352
"33","1552787_at","HELB","92797","DNA helicase B",-1.09193603008411,5.09364415303619,-3.69750813268835,0.00309755110695724,0.0142026828139845,-2.27771523532946
"34","1552789_at","SEC62","7095","SEC62 homolog, preprotein translocation factor",-0.0309668967081196,4.99479998412435,-0.146861884127423,0.88570278354669,0.923136083462174,-7.15551458691983
"35","1552822_at","TMX3","54495","thioredoxin related transmembrane protein 3",-1.25096000342692,4.44134896220713,-4.56310995368131,0.000667262378083542,0.00495877166393159,-0.71080112438524
"36","1552863_a_at","CACNG6","59285","calcium voltage-gated channel auxiliary subunit gamma 6",0.779114846070204,7.16925090586269,4.97951105311095,0.000329486191992402,0.00324724086873762,0.0154606766066987
"37","1552889_a_at","EXOC3L2","90332","exocyst complex component 3 like 2",0.65359118007137,6.73330727209281,3.7821259244857,0.00265665853066726,0.0127358863931612,-2.12209678099524
"38","1552977_a_at","CNPY3","10695","canopy FGF signaling regulator 3",0.172197156307625,9.00697883324701,1.28523456664342,0.22319092446021,0.339940055788174,-6.33394267481568
"39","1553055_a_at","SLFN5","162394","schlafen family member 5",-0.610236418950143,5.91616040497773,-1.86464846461281,0.087104111245196,0.164247886899574,-5.52487580360597
"40","1553081_at","WFDC12","128488","WAP four-disulfide core domain 12",0.604555777702703,5.56566516546021,3.8422135675883,0.00238316161970992,0.0118128030776584,-2.01181127542744
"41","1553096_s_at","BCL2L11","10018","BCL2 like 11",0.199998100560113,7.1050638501602,1.46767412969697,0.168152321539126,0.270825603091742,-6.10082903657672
"42","1553102_a_at","CCDC69","26112","coiled-coil domain containing 69",-0.579569237848432,7.88921727178015,-3.81236607362605,0.00251519853529813,0.0122955135043552,-2.06656883353504
"43","1553112_s_at","CDK8","1024","cyclin dependent kinase 8",-0.425571417105312,7.79848069802382,-4.53828241973473,0.000696442117964026,0.00510791704541639,-0.754758302495741
"44","1553122_s_at","RBAK","57786","RB associated KRAB zinc finger",-1.86910063846289,5.47002728916495,-4.50382564350898,0.000739162663368953,0.00532583410783266,-0.815878819991182
"45","1553127_a_at","RNF168","165918","ring finger protein 168",-0.0592765638327766,3.75194629382408,-0.207812987711876,0.838893336782457,0.89041981013973,-7.14389642865403
"46","1553132_a_at","TC2N","123036","tandem C2 domains, nuclear",-0.626148334618994,5.14682440954543,-3.18691130335995,0.00790698443444817,0.0273143789884844,-3.21997594620791
"47","1553153_at","ATP6V0D2","245972","ATPase H+ transporting V0 subunit d2",0.874878390722336,5.6100144692389,5.86905234803248,7.90933955885836e-05,0.00154094700440152,1.49010488197249
"48","1553186_x_at","RASEF","158158","RAS and EF-hand domain containing",0.812342336833973,10.2075520415065,4.84387544184101,0.000413565778002121,0.00366672224343972,-0.218753495196868
"49","1553202_at","STOX1","219736","storkhead box 1",-0.44904670191708,4.18310287192346,-2.75648457194424,0.01752664701347,0.0494075200167427,-4.00673421130673
"50","1553217_s_at","ZNF41","7592","zinc finger protein 41",0.0750273647853992,4.50429001621564,0.58088965771313,0.572165650174161,0.684969838856184,-6.98783088996368
"51","1553246_a_at","POMK","84197","protein O-mannose kinase",-0.565329056638585,4.68777206162453,-1.85273972262009,0.0889018856718664,0.16669717554108,-5.54332864597342
"52","1553247_a_at","ZNF709","163051","zinc finger protein 709",-0.105330446922435,4.61254749355301,-0.435584043829279,0.670944237936787,0.764200311244605,-7.06569099582394
"53","1553252_a_at","BRWD3","254065","bromodomain and WD repeat domain containing 3",-1.51506366966554,6.47494042803251,-4.64025112602564,0.000584471595326611,0.00457247080622958,-0.574673395612479
"54","1553269_at","ZNF718","255403","zinc finger protein 718",-0.0286410727182655,6.135157101725,-0.133127505998093,0.896320005418313,0.931390186849425,-7.15758350205597
"55","1553292_s_at","RSKR","124923","ribosomal protein S6 kinase related",-0.0885871665116182,4.97666844301679,-0.609545055946337,0.553637700184403,0.669139122186945,-6.9699830199538
"56","1553311_at","C20orf197","284756","chromosome 20 open reading frame 197",-1.05374993094866,5.73717212790236,-5.37461739950159,0.000172434615565091,0.00230785811953832,0.683910909013222
"57","1553328_a_at","SLC18A2","6571","solute carrier family 18 member A2",-0.173612319109234,6.36277204544915,-1.11015734422319,0.288887349645855,0.414597715106082,-6.5353667982554
"58","1553349_at","ARID2","196528","AT-rich interaction domain 2",0.280230120337619,5.35407777960856,1.5454871462715,0.148428372911579,0.246209588991396,-5.99486348122911
"59","1553395_a_at","CD200R1","131450","CD200 receptor 1",0.230667255596629,5.67646501372925,1.4180270722495,0.181865906433336,0.289037909877989,-6.16645898208776
"60","1553397_at","CCDC13","152206","coiled-coil domain containing 13",0.306666855735593,5.17932603265711,1.32694301170893,0.20945674439455,0.323196775795806,-6.28264261415453
"61","1553423_a_at","SLFN13","146857","schlafen family member 13",-0.713983902433156,4.18861165462455,-2.74088247500583,0.0180385985463445,0.0504055000665005,-4.03488836259233
"62","1553458_at","VSTM4","196740","V-set and transmembrane domain containing 4",0.154282156192428,4.14249082252408,0.917576406306676,0.377085106750503,0.504847824001867,-6.72883664926565
"63","1553528_a_at","TAF5","6877","TATA-box binding protein associated factor 5",-0.316234696031848,7.89237186979975,-2.06580827051472,0.061361407769553,0.125153461441053,-5.204038004587
"64","1553535_a_at","RANGAP1","5905","Ran GTPase activating protein 1",0.343819299540337,8.5556462692441,2.24129100912956,0.0448945692426081,0.0984947810426958,-4.91180077215343
"65","1553613_s_at","FOXC1","2296","forkhead box C1",-0.429337697582496,5.01006596154758,-1.46920379927542,0.167744076211241,0.270513457514197,-6.09878197903302
"66","1553666_at","CCDC34","91057","coiled-coil domain containing 34",-0.482732410584769,5.53404297938545,-2.53474998888518,0.026353104658805,0.0662569836115246,-4.40316823924379
"67","1553685_s_at","SP1","6667","Sp1 transcription factor",-1.10739325532324,7.25334881246912,-5.84191541610447,8.24766471222737e-05,0.00154712699397395,1.44674915312842
"68","1553696_s_at","ZNF569","148266","zinc finger protein 569",-0.261772847037746,6.80587698662532,-1.26064988217,0.231621946129897,0.350034243836915,-6.36360195084753
"69","1553697_at","CCSAP","126731","centriole, cilia and spindle associated protein",-0.680602073571402,4.72595687025288,-2.83765082858989,0.0150863938656731,0.0442592694454572,-3.85974471862156
"70","1553704_x_at","ZNF791","163049","zinc finger protein 791",-0.885607371053942,7.16143137268309,-4.44176076093611,0.000823146495478514,0.00564347447851166,-0.926301577669724
"71","1553708_at","LINC00525","84847","long intergenic non-protein coding RNA 525",0.664780257364687,3.85263156165025,4.13457162371788,0.00141197583714808,0.00810763834209785,-1.47862744861692
"72","1553725_s_at","ZNF644","84146","zinc finger protein 644",-0.505232194001147,7.64942197398181,-2.10649222782999,0.0571024460648206,0.118041353069678,-5.13722318064557
"73","1553726_s_at","TBC1D32","221322","TBC1 domain family member 32",-0.632844228854176,4.81557448716745,-3.43611106362153,0.00499516301014365,0.0197072654802071,-2.75995952200471
"74","1553749_at","FAM76B","143684","family with sequence similarity 76 member B",0.0734296328919015,8.02437605670392,0.211676610965885,0.835945710310676,0.888225322010459,-7.14302623593064
"75","1553789_a_at","C21orf58","54058","chromosome 21 open reading frame 58",-0.328837433939736,5.53768462244579,-2.13652030114022,0.0541385833405205,0.113461021222019,-5.08753116235274
"76","1553801_a_at","DTD2","112487","D-aminoacyl-tRNA deacylase 2",-0.228122945381304,6.08229177120513,-1.61160395971212,0.133268991447234,0.227034210277765,-5.90198951426516
"77","1553845_x_at","C10orf67","256815","chromosome 10 open reading frame 67",0.583940018001395,4.5111658905151,2.75261070031253,0.0176524054513469,0.0496510802159959,-4.01372785764517
"78","1553849_at","CCDC26","137196","CCDC26 long non-coding RNA",0.219325547282832,3.67184761786608,1.08491712007891,0.299475002943762,0.425676299958936,-6.5624605049427
"79","1553856_s_at","P2RY10","27334","P2Y receptor family member 10",0.0397499335509863,5.59531342134656,0.22003664737215,0.829576658372254,0.883317961204135,-7.14108888948593
"80","1553906_s_at","FGD2","221472","FYVE, RhoGEF and PH domain containing 2",0.121688111823412,7.6882043567946,0.952524163067121,0.359801912332879,0.486484579215356,-6.69604418188676
"81","1553918_at","LINC00479","150135","long intergenic non-protein coding RNA 479",-0.0936526784502982,5.19895258948885,-0.383287877218814,0.708273917960063,0.792274482382282,-7.08844493056676
"82","1553992_s_at","NBR2","10230","neighbor of BRCA1 lncRNA 2",-0.419330390349493,5.63110443748507,-2.37935879080063,0.0349872934982299,0.0818099550472975,-4.67520671755551
"83","1554019_s_at","CEP57L1","285753","centrosomal protein 57 like 1",-0.543327446377963,5.69146444105764,-2.31911871600484,0.0390208995028742,0.088930718927161,-4.77908436421501
"84","1554036_at","ZBTB24","9841","zinc finger and BTB domain containing 24",0.578369266445345,4.4748833935534,3.52937384949098,0.00420983622903276,0.0175398389979127,-2.58772863723153
"85","1554059_at","SETMAR","6419","SET domain and mariner transposase fusion gene",0.431857980832383,5.17833350553888,2.7140117398491,0.0189551155838814,0.0522664006755549,-4.08329442444445
"86","1554101_a_at","TMTC4","84899","transmembrane and tetratricopeptide repeat containing 4",-0.639987567073976,6.81373341576053,-2.79372547327846,0.0163619709343163,0.0468590772690187,-3.9393974739622
"87","1554105_at","TMEM185A","84548","transmembrane protein 185A",0.195980370247208,7.03943160321656,1.46378053119035,0.169195265353069,0.272244677605735,-6.10603293301158
"88","1554116_s_at","PARP11","57097","poly(ADP-ribose) polymerase family member 11",-0.319383828650363,4.65027288210453,-1.09808051007215,0.293917265292746,0.419905583427859,-6.54839381341878
"89","1554143_a_at","SUGT1P3","283507","SUGT1 pseudogene 3",-0.254327950724784,4.24006763435239,-1.57164928012329,0.142259991745458,0.238724282789351,-5.95841695941435
"90","1554158_at","ZMYND11","10771","zinc finger MYND-type containing 11",9.10567622409708e-05,4.20140937027846,0.000576835907279331,0.999549320509652,0.999549320509652,-7.16712717400944
"91","1554171_at","ZMYM3","9203","zinc finger MYM-type containing 3",0.0926214165434347,6.46620132112647,0.696922513108132,0.499256331428014,0.619893565055551,-6.9106171398693
"92","1554176_a_at","C3orf33","285315","chromosome 3 open reading frame 33",-0.436180142771625,4.21398865220711,-3.33123366589034,0.00605824780962036,0.0226091229567918,-2.9536777593458
"93","1554193_s_at","MANEA","79694","mannosidase endo-alpha",-0.27087272156757,6.97581379800985,-1.59146269870139,0.137737515498944,0.232760717752067,-5.93054914470786
"94","1554208_at","MEI1","150365","meiotic double-stranded break formation protein 1",0.537547867126486,5.28064185250819,3.03265877900768,0.0105173651037797,0.0337988388732302,-3.50366289016076
"95","1554240_a_at","ITGAL","3683","integrin subunit alpha L",-0.351749748323101,7.34883884877187,-2.15143414139095,0.052720925819272,0.111246422510406,-5.06273559755062
"96","1554251_at","HP1BP3","50809","heterochromatin protein 1 binding protein 3",-0.387449771041748,8.96793693780805,-2.87849016326399,0.0139891529640667,0.0415230975627533,-3.78548331528156
"97","1554273_a_at","ERAP2","64167","endoplasmic reticulum aminopeptidase 2",-0.246565646571279,7.88337820969543,-1.17054958905934,0.264715670254377,0.38787068919278,-6.46850668226717
"98","1554277_s_at","FANCM","57697","FA complementation group M",-1.44251929059589,5.36192236889275,-3.89327447232182,0.00217358199034973,0.0109809824900655,-1.91825825482315
"99","1554300_a_at","SVOPL","136306","SVOP like",0.891361285283286,6.54203152973268,4.93710730524314,0.000353653772991131,0.00334809932178846,-0.057508718329343
"100","1554327_a_at","CANT1","124583","calcium activated nucleotidase 1",0.373693221572204,7.28342843038283,2.013559011066,0.0672666203630765,0.134214063405332,-5.28894452281474
"101","1554328_at","STXBP4","252983","syntaxin binding protein 4",0.0650822888648857,4.36013762536334,0.224018970085615,0.826547161813011,0.88064969985398,-7.14013986127221
"102","1554345_a_at","GIN1","54826","gypsy retrotransposon integrase 1",-1.06692943338725,6.75729051342365,-5.52878262497681,0.00013473522972065,0.0020478131601518,0.938955397988876
"103","1554352_s_at","DENND4A","10260","DENN domain containing 4A",-0.414629039589165,6.76615409785392,-3.14116120605852,0.00860473265206076,0.0289849672645518,-3.30424705544672
"104","1554393_a_at","AZIN2","113451","antizyme inhibitor 2",0.366591524440343,5.06331481139226,2.45508258211076,0.030483902916132,0.0737754312301208,-4.54332909982677
"105","1554396_at","UEVLD","55293","UEV and lactate/malate dehyrogenase domains",0.724406802491502,5.38504461037433,4.13881115523001,0.00140139361429396,0.00807241116178915,-1.47094449406557
"106","1554410_a_at","RCC1L","81554","RCC1 like",0.156234804322858,5.97988903430654,1.01810288328219,0.328906768949202,0.456327620598756,-6.63169541037633
"107","1554411_at","CTNNB1","1499","catenin beta 1",0.241907880654186,5.75444925780194,0.847254219298718,0.413589517489071,0.537879563208725,-6.79157661472228
"108","1554424_at","FIP1L1","81608","factor interacting with PAPOLA and CPSF1",-0.490078277206476,6.81341176026112,-3.26336861925252,0.00686583598535102,0.024740916907044,-3.07896650856976
"109","1554444_s_at","SLC35F6","54978","solute carrier family 35 member F6",0.244330344389582,5.63725437963969,0.924369437141417,0.373680999707094,0.501093549570717,-6.72254542441255
"110","1554445_at","ZNF85","7639","zinc finger protein 85",-0.674090431530932,6.41281797401039,-4.01833424045102,0.00173676575688078,0.00927377778753485,-1.68985585397532
"111","1554447_at","JPX","554203","JPX transcript, XIST activator",-1.47087499429602,6.74283965798183,-5.7431232305189,9.61463793855379e-05,0.00166180078936967,1.28803327775065
"112","1554464_a_at","CRTAP","10491","cartilage associated protein",-0.0893635354868731,6.96919722424133,-0.437188156208795,0.669812946756772,0.763749950743106,-7.0649484808455
"113","1554470_s_at","ZBTB44","29068","zinc finger and BTB domain containing 44",-0.427346183731228,8.02191458365612,-2.00713432540186,0.0680281581680801,0.135465700914022,-5.29931231005606
"114","1554493_s_at","THADA","63892","THADA armadillo repeat containing",-0.637985492795705,6.57870419293546,-3.42404042104384,0.00510717771145861,0.0200239461787258,-2.78225618523589
"115","1554501_at","TSC22D4","81628","TSC22 domain family member 4",-0.0187155110466222,4.76742594393751,-0.0876053982095023,0.931649043176911,0.954344513169041,-7.1629927457159
"116","1554513_s_at","CEP89","84902","centrosomal protein 89",-0.759718449692806,4.55888473604483,-4.77193706765603,0.000467023921737115,0.00395403139108302,-0.343918031644183
"117","1554519_at","CD80","941","CD80 molecule",0.0372098692754692,4.26413198240261,0.282487515879468,0.782428938287439,0.852545113927536,-7.12426759842195
"118","1554574_a_at","CYB5R3","1727","cytochrome b5 reductase 3",0.206974595668084,8.27965223204344,1.20122861290163,0.253054057305799,0.374570482007938,-6.43346748624561
"119","1554575_a_at","BPNT1","10380","3'(2'), 5'-bisphosphate nucleotidase 1",-0.214916245346875,6.42340873842236,-0.710926573959173,0.490846594290456,0.611860650886768,-6.90042002512983
"120","1554579_a_at","MYO18B","84700","myosin XVIIIB",-0.0121232734283829,7.18289855495294,-0.0660305412330446,0.948451219753494,0.967040787002654,-7.16477813615781
"121","1554583_a_at","ETFBKMT","254013","electron transfer flavoprotein subunit beta lysine methyltransferase",0.477619028171236,5.49222366251684,2.40983054565323,0.0331028052039972,0.0782740183033597,-4.62230534142536
"122","1554588_a_at","TTC30B","150737","tetratricopeptide repeat domain 30B",-1.04756943818442,4.8349795536351,-4.78634466071074,0.000455765300068625,0.00387823221609828,-0.318799090755322
"123","1554591_at","PCAT4","118425","prostate cancer associated transcript 4",0.325853502467973,4.60422288248339,1.2556565815984,0.23336520193636,0.351930905251306,-6.36957265766585
"124","1554595_at","SYMPK","8189","symplekin",-0.0489905442073919,6.49459781239023,-0.269753660932845,0.791976248764047,0.859052483074674,-7.12803296665825
"125","1554597_at","LIG3","3980","DNA ligase 3",-0.0329612251417721,7.18163763826509,-0.200443001897567,0.844523083997587,0.893763314146775,-7.14551221328231
"126","1554609_at","LOC100287896","100287896","uncharacterized LOC100287896",-0.172549388924589,4.70372845747343,-0.793908640011149,0.44281163205466,0.565248544231676,-6.8362104262391
"127","1554614_a_at","PTBP2","58155","polypyrimidine tract binding protein 2",-0.395755743618799,6.90845231208569,-3.21474223353766,0.00751071604412982,0.0264105039433304,-3.16866993598384
"128","1554628_at","ZNF57","126295","zinc finger protein 57",-0.130618364651566,7.09812746072071,-1.04887590580983,0.315096434579721,0.441660169135908,-6.60026059176361
"129","1554660_a_at","CNST","163882","consortin, connexin sorting protein",-0.531244356288356,6.55926167635237,-2.34914377547869,0.0369576410674504,0.0852712651240763,-4.72742932801846
"130","1554671_a_at","SRRM2","23524","serine/arginine repetitive matrix 2",-1.24359933304293,6.21057663970242,-3.62428898437726,0.00353939673988825,0.0155911343191658,-2.41261258804919
"131","1554691_a_at","PACSIN2","11252","protein kinase C and casein kinase substrate in neurons 2",0.358434763548376,7.36563375362592,2.94323188858296,0.0124101358547943,0.0382538457686574,-3.66739662629561
"132","1554704_at","ATP8B3","148229","ATPase phospholipid transporting 8B3",-0.593143109197566,6.49042502557699,-3.35985354953192,0.00574718453417393,0.0217556587842773,-2.90082014387426
"133","1554726_at","ZNF655","79027","zinc finger protein 655",-0.866047028361165,8.07448734254556,-4.12632955545576,0.00143278626974523,0.00817855148997107,-1.49356829449067
"134","1554757_a_at","INPP5A","3632","inositol polyphosphate-5-phosphatase A",-0.609975969435575,4.7580104665314,-4.0104746565699,0.00176134296989175,0.00936611440813379,-1.70417707323969
"135","1554758_a_at","CD99L2","83692","CD99 molecule like 2",-0.291308460045893,4.19515045223723,-1.79225291275439,0.0985637769396396,0.180580996283514,-5.63603643463144
"136","1554761_a_at","DNAAF5","54919","dynein axonemal assembly factor 5",0.0836090434565868,5.6415124449078,0.416519552922374,0.684453302897687,0.774383714444334,-7.07431296555683
"137","1554769_at","ZNF785","146540","zinc finger protein 785",-0.588826551898882,4.14044128656246,-2.98035156431297,0.0115863164282654,0.036381177782842,-3.599513293716
"138","1554834_a_at","RASSF5","83593","Ras association domain family member 5",0.349457588271116,9.1791177517713,2.47421628531501,0.0294379211447856,0.0719321358681341,-4.50979315149335
"139","1554866_at","TMEM135","65084","transmembrane protein 135",0.38528359098853,3.42469313736074,1.58861528872168,0.138379654847457,0.233767572266579,-5.93456799466749
"140","1555041_a_at","NAGA","4668","alpha-N-acetylgalactosaminidase",-0.405913302686492,7.09785243346821,-2.50578583555261,0.0277877602377602,0.068912416191881,-4.45428347013707
"141","1555060_a_at","IKZF2","22807","IKAROS family zinc finger 2",-0.500275229604167,6.65776948855093,-1.7407524179866,0.107525585946433,0.192949540073151,-5.71357890710244
"142","1555062_s_at","GTPBP3","84705","GTP binding protein 3, mitochondrial",-0.0476138012007414,5.3291915656149,-0.202394972423524,0.843031134303936,0.892746086820076,-7.14508990595647
"143","1555120_at","CD96","10225","CD96 molecule",-0.69107542765436,7.68062566082277,-4.4198660846852,0.000855096399069473,0.00576498370224167,-0.965354787780692
"144","1555125_at","PAXBP1","94104","PAX3 and PAX7 binding protein 1",-1.03184999341059,7.42249817246795,-4.97377443396091,0.000332651702505186,0.00326568188879605,0.00560256012478977
"145","1555181_a_at","ST3GAL3","6487","ST3 beta-galactoside alpha-2,3-sialyltransferase 3",0.393355336273713,6.72306444254105,3.02181601288652,0.0107305225271142,0.034334950330893,-3.5235488975284
"146","1555225_at","C1orf43","25912","chromosome 1 open reading frame 43",-0.351065689507671,5.4799658523735,-1.67772238673349,0.119479991923113,0.208976096791691,-5.80664633346002
"147","1555255_a_at","PPIP5K1","9677","diphosphoinositol pentakisphosphate kinase 1",-0.0466563835222171,5.31540717988701,-0.128493490792973,0.899907135705559,0.933771623847471,-7.15823590356159
"148","1555292_at","STRIP2","57464","striatin interacting protein 2",-0.087607217304142,5.8943568431842,-0.324231555007145,0.751397734670371,0.827488644510408,-7.11072473371777
"149","1555348_at","TFAP2E","339488","transcription factor AP-2 epsilon",0.220297772258397,5.33111224110209,1.0613058200672,0.30964173804258,0.436073739928232,-6.58734307314979
"150","1555349_a_at","ITGB2","3689","integrin subunit beta 2",-0.312249498743783,8.46947213377099,-1.85022300103059,0.0892861101080838,0.166927644166503,-5.54722007080653
"151","1555383_a_at","POF1B","79983","POF1B actin binding protein",-1.21351576450388,4.40411731434716,-5.10766827373987,0.000266431111452933,0.00291846236306595,0.234570483870154
"152","1555439_at","GTF3C3","9330","general transcription factor IIIC subunit 3",-0.499062243182653,5.30065182302776,-2.57825987685405,0.024332650791746,0.0624977726530406,-4.32606440024707
"153","1555461_at","TXNL4A","10907","thioredoxin like 4A",-0.32897542218737,7.06188357336977,-1.7724460472685,0.101927808687313,0.184545289786933,-5.66601410772818
"154","1555487_a_at","ACTR3B","57180","actin related protein 3B",-0.311708344274424,6.12818850621798,-2.31169953599509,0.039547487316186,0.0896226957214908,-4.79181046432133
"155","1555499_a_at","IFNLR1","163702","interferon lambda receptor 1",0.579746304368385,6.01604767218248,2.81782215980613,0.0156495255435307,0.0454573161527075,-3.89573085030449
"156","1555579_s_at","PTPRM","5797","protein tyrosine phosphatase receptor type M",-0.276795899586326,4.84643843989458,-1.12641640408797,0.282219449921963,0.407854989240934,-6.51764634672768
"157","1555594_a_at","MBNL1","4154","muscleblind like splicing regulator 1",-0.626914328351175,8.67751288596608,-2.86647190069164,0.0143035490146718,0.0423069802626225,-3.80735649684761
"158","1555609_a_at","ZMAT3","64393","zinc finger matrin-type 3",0.0466962820500161,5.27967680656314,0.240058685581468,0.814375194727304,0.873203444642668,-7.13614663357414
"159","1555639_a_at","RBM14","10432","RNA binding motif protein 14",-0.778316531866012,6.25826962384032,-2.89187584986204,0.0136470676198527,0.040819859638279,-3.76110312789719
"160","1555650_at","KLHL17","339451","kelch like family member 17",0.497322663947254,4.29270349750438,3.14393379765344,0.00856073446540732,0.0288946261621708,-3.29914268589054
"161","1555679_a_at","RTN4IP1","84816","reticulon 4 interacting protein 1",-0.503869029703178,6.63012358030841,-3.10928117938792,0.00912728272352897,0.0304604951209836,-3.36291050164208
"162","1555705_a_at","CMTM3","123920","CKLF like MARVEL transmembrane domain containing 3",0.248576394282095,8.41207104837589,2.02772753149931,0.0656150827308692,0.131653216227886,-5.26602331377659
"163","1555772_a_at","CDC25A","993","cell division cycle 25A",-0.428814076998108,8.02511731708644,-1.26282574209418,0.230865586791732,0.349100314938892,-6.36099452724835
"164","1555786_s_at","LINC00520","645687","long intergenic non-protein coding RNA 520",0.244018055325214,5.97339279682256,1.09434631834151,0.295485892875948,0.421311617816342,-6.55239832198651
